name,type,user_name,rating,review_date,reviews
Breaking Bad,(TV Series),u-32187,9,25 March 2020,A story about how a good child becomes the boss. Marlon is fascinating
Breaking Bad,(TV Series),eklavya-cwk,10,27 March 2014,The Godfather is a good script by Mario Puzo to be cast into a motion picture but its Francis Ford Coppola who really drilled the task. This movie marks a landmark in the history of films.
Breaking Bad,(TV Series),c-movies-anywhere,10,6 January 2024,"The Godfather may be being forgotten amidst the excitement of the film world which is currently dominated by the horror and superhero genres. However, loyal fans of this film certainly cannot forget the acting of Marlon Brando and other seasoned actors such as Al Pacino, who was announced to be returning to star in the film The Irishman which will be released in 2018. After reviewing the old versions of Servant of Satan and Blade Runner, this time Duniaku has the opportunity to review one a mafia film released in 1972."
Breaking Bad,(TV Series),mrladjadj,10,1 July 2021,"I love this movie and all of the GF movies. This film contains all the elements of a genuine masterpiece. Its attention to detail, history, and tradition. An absolutely wonderful screenplay."
Breaking Bad,(TV Series),gabuardipena,10,7 July 2018,El inicio de contar bien las grandes historias de los Gansters
Breaking Bad,(TV Series),Geo47,10,5 June 2015,"Best movie ever made!This movie describes the real life, what was happening in those years. I like this movie because it shows, how real man were, how to be a real man. Nowdays you don't see this that much, the people don't honor the elders and there are many more snitches than it used to be. The respect for people is gone. Everybody thinks that they are tough, but when it comes to real situation they turn their backs around and walk away. In this movie you see the opposite. You see how everything was handeld and you know what it was the good way I think. The life is tough and if we don't face it that way like in this movie we cant survive. I watched this movie like 100 times and I can watch it like 100 times more."
Breaking Bad,(TV Series),rajnishraushan,10,18 March 2021,"Just brilliant to be called a movie, truly a masterpiece"
Breaking Bad,(TV Series),hani_78696,10,4 August 2013,"I have had this movie for many months but i never got time to watch it. Yesterday i did and i think ,like everybody say ,it is one of the best movies made ever. Al Pacino who was not very popular at that time make his breakthrough performance and he is just great in the role of Michael Corleone. About the legend Marlon Brando,he is just phenomenal,his facial expressions and husky voice just make his role one of the best characters. It is based on Mario Puzo's novel about five fictional mafia families and Must say he did a great job on screenplay too. There are some great as well as shocking scenes in this movie i.e. When Woltz wake up and finds a real severed head of a horse. Sonny beats up his brother-in-law Carlo. Prolonged fight between Connie and Carlo. Death of Apollonia Vitelli-Corleone. Death scene of Sonny ambushed by gang members at toll. The killings of all the other heads of Mafia families,Moe Green,Tesiso and Carlo. I loved the setting and style. James Caan,Richard S. Castellano,Robert Duvall,Diane Keaton & Talia Shire did great jobs too. Despite the many Anachronisms,this movie is just marvelous. I have read everything that Coppola dis to make this movie so outstanding. Maybe the best gangster movie ever made. Thanks Paramount,Francis Ford Coppola and every Cast-crew member related for producing this chef-d'oeuvre."
Breaking Bad,(TV Series),sudhirsingh1991,10,10 July 2015,"Although I am not a movie buff but one thing I must say out of the experience I've gained over the past few years of movie watching is that this movie is a masterpiece. Great Direction. Flawless acting. Entertaining & thrilling moments. In short a great movie. Easily the best crime drama I have seen. Loved watching every moment of it. Marlon Brando is easily at his best in this movie. Along with several other actors. A must watch for all movie buffs. Especially the fans of crime drama genre. The film is pretty shocking in the way every death occurs almost instantaneously, and as it spans ten years so many different things happen and every minute of it is great entertainment. It's a well-made and entertaining film that is only the first part of a trilogy, but it stands on its own as a wonderful film in its own right."
Breaking Bad,(TV Series),zombielinkplus,10,13 June 2021,"The story in the film The Godfather centers on the conflict that befell the mafia family, Corleone. It is told that Don Vito Corleone (Marlon Brando) is the leader of the most influential mafia group nicknamed The Godfather. The Godfather successfully runs his illicit business in the fields of prostitution, drugs, gambling and others."
Breaking Bad,(TV Series),bacjoee,10,17 August 2016,"This is the only i can watch a hundred times without getting tired it just by A+ rating!!!! For me everything was perfect!!!! The Godfather is my all time best. It starts out in a unique fashion, a story giving us an insight into the life of a mafia group and how it became a family business span of over three to four generations. This story is encapsulated with love, politics, religion, betrayal, trust and everything regular thing you can find in life. There has never been a movie like this that catches my attention like this one and there might not be another. I love the entire story and there was never a dull moment. I don't do any other thing while watching the Godfather it is not possible.I like the story, the cast, the everything.It's a must watch movie."
Breaking Bad,(TV Series),jasdeep_nagra,10,3 February 2005,"This movie is brilliant. The acting, the well thought out scenes, the actions. Its all here and its made for a great classic which has stood the test of time after 30+ years! Al Pacino is awesome as is Marlon Brando. The ruthless streak to Pacino is horrifyingly chilling and is brilliantly acted. It deserves to be at number one because it is that good! My favourite movie of all time with some classic quotes! The way Coppola shows loyalty, respect and not playing by the rules are all shown and this makes for great viewing. Pacino's best film in my opinion!"
Breaking Bad,(TV Series),office-05493,10,28 April 2022,"Old movie for sure, but everything is as good as it gets."
Breaking Bad,(TV Series),patsistasos,10,6 January 2022,Just that i dont need to say anything more its very good of a movie changed my life and put my standars to high now i cant look at any other movie with the same eyes and the same mind.
Breaking Bad,(TV Series),Emphinix,10,11 August 2007,I am highly addicted to this movie and I enjoyed it ever since the first time I ever saw it. And to tell the truth I could not take my eyes off of it and I was enjoying it up to the max.
Breaking Bad,(TV Series),CreativeArshad,10,1 October 2021,This film works so well because it takes place in an underworld in which we are so embedded that we do not even observe it.
Breaking Bad,(TV Series),pranaylathia-76425,10,15 January 2024,"Francis Ford Coppola's 1972 classic, ""The Godfather,"" stands as an indomitable pillar in the history of cinema, effortlessly weaving a tale of power, betrayal, and family that has left an indelible mark on the collective consciousness of audiences worldwide. Adapted from Mario Puzo's bestselling novel, the film is a triumph of storytelling, direction, and acting, cementing its status as one of the greatest films ever made."
Breaking Bad,(TV Series),gajjar-rushi-a,8,3 December 2006,"I just want to say it's one of the best movies from Hollywood and I loved it thoroughly... the style, cinematic effects, characterizations and above all dialogs of the movie touched my heart... character of Al Pacino is simply tailor-made for him. James Cann also performed at his best. Background score of the movie is truly appreciable. Camera work and editing is superb. Winning 3 Oscards is too natural thing for The Godfather. This is my first comment in this site and I hope it will be useful for other users... I love to see this movie again and again and it's like a text-book to film industry whether it's Hollywood or bollywood."
Breaking Bad,(TV Series),llgreco-78340,10,30 September 2020,If this is on the TV I am always compelled to watch this. Amazing cast and characters. It's one of those films that just catches you and you have to watch the whole movie again. One of the greatest.
Breaking Bad,(TV Series),ferrero,10,18 January 2003,"This movie is the best movie ever made.  I find it hard to believe that there are some people who actually gave this movie a 1.  This movie is fiction yes, but the characters are based on actuall people and mobsters. Can you spot the one based on Frank Sinatra? Of course you can.  This movie has remained number one on many critics (both professional and not) for one reason.  It is simply the best.  If this movie doesn't grab you and hold onto you I don't know what would."
Breaking Bad,(TV Series),aioslimit,10,3 May 2021,Greatest Film all of the time.
Breaking Bad,(TV Series),karanthakur-79119,10,9 May 2020,Its good movie because of Marlon Brando.... And this is one of the favorite movie in list rank is 1st.
Breaking Bad,(TV Series),todor_k_g,10,23 September 2018,"The best movie, the best actor, the best director and the best writer !!!"
Breaking Bad,(TV Series),elmira_412,8,29 February 2016,"I love this film, it's really chilling when you watch it and this is why I love acting.The actors created a really believable performances. I hope one day when I get into films , that I would manage to do a action films and dress up as mafias. I would definitely recommend this film. If you are looking for ideas to prank or get revenge this film is worth watching.I enjoyed watching these movies so much, I wish I had seen them much before then I did. Its amazing to see how the Part- III was made 18 years later the part-I was made and everything looks so continuous if watch them together."
Breaking Bad,(TV Series),pepemartinezmarin,9,25 October 2021,"I love this movie and all of the GF movies. I see something new every time I have seen it (countless, truly). The story of tragedy and (little) comedy that exists in this film is easily understood by people all over the world. This film has been called an American story however I have met others who have seen this movie in other languages and they seem to have the same love and appreciation for it that I do. I love the characters and all of the different personalities that they represent not just in families but in society itself. It seems like the entire cast is part of every other movie that I love as well. The sounds, music, color and light in the film are just as much a part of the film as the people. This could be attributed to the method in which it was filmed."
Breaking Bad,(TV Series),ajk11,10,10 September 2000,"There are very few films that can completely hold the viewers attention for their entire duration, and even fewer that are nearly 3 hours long, yet The Godfather manages to do exactly this. It is wonderfully acted and directed, with stand out performances from Marlon Brando, James Caan, and Al Pacino."
Breaking Bad,(TV Series),matheofernandes,10,14 November 2019,"It's such an amazing period piece, that represents the gangster era."
Breaking Bad,(TV Series),budai-gy,10,2 December 2023,"This is one of the best movies of all time, absolutely brilliant film. It's absolutely genuine as it shows how the Mafia works and live."
Breaking Bad,(TV Series),TheChildrenOfHarlem2541,10,27 November 2021,"Still one of the best movies to date, one of my favorite. At this point I can't count how many times I watched this. I'm going to watch this over and over forever lol. Just does not get old. I consider this a time piece."
Breaking Bad,(TV Series),framptonhollis,8,22 November 2017,"I cannot tell you how damn LONG I've been waiting to finally see this movie! It's taken multiple excuse-less years of avoidance for me to finally muster up the time and energy to consume this delight and, now that I've finally seen it, I'm happy to say that it IS indeed a brilliant, powerful, and borderline perfect masterpiece!"
Breaking Bad,(TV Series),z-12781,10,16 June 2020,"The Godfather's discussion of religion looms large, with the boundaries of good and evil blurred by grace, warmth, kindness and family. The godfather upends the conventional wisdom about the gangster. Instead of being a bully, the gangster can be gentle and gentle. The director orchestrates mass assassinations and deftly USES a cross-montage of revenge. When Marlon Brando spoke in the calmest of voices that he would make an offer he could not refuse, the violence of the underworld was maximized and great aesthetic tension was generated."
Breaking Bad,(TV Series),Izzit249,10,28 December 2002,"I am sorry t say that the commentary made by francis coppola at the end of part 3 on the DVD editon clearly states that for the last ten years of Mario Puzo's life they discussed a possible part 4 of the godfather, hoping that they could evolve upon the rise the corleone family business, as a whole. I.e.: how they gained political influence among society, how michael grew distant and how the rest of them drew close, and then skip 40-50 years ahead to vincent corleone losing the bussiness that was worked upon so hard to gain, through drugs and loss of all political influence and respect, whilst haunted by the loss of his cousin love, and ironically have one final scene with Michael and vincent before michael died. i.e.: this would be a part 2 narrative."
Breaking Bad,(TV Series),dongpyo-70231,9,15 May 2020,"The gentle rhythm contains huge authority and tension, the music soothes the faint sadness, the interest game human nature conflict. Whether it is acting or lens, the use of music, give people a beautiful enjoyment. And watching this film is extremely need to sink down to savor carefully, and no matter when it comes out to relive can have new thinking."
Breaking Bad,(TV Series),alnasserfadi,10,18 October 2016,"The godfather is the most favorite movie ever the three parts are the most great movies in the history in my opinion it contain the fathers of our cinema now days, a story that tell the truth about the mafia and even the people who control the illegal business and the way that end up. shows the family that always feel proud of its own Sicilian origin's i already watched this movie more that 12 time with friends, family, and I'm even ready to watch it more and more, Don Corleone is one of my favorite characters and the way he always shows of the strong man that doesn't know how to bow and give up easily and at the same time you can see the part of care about his family in the last seine and the part of killing his eldest son Tom, and always KEEP YOUR FRIEND CLOSE AND YOUR ENEMY CLOSER."
Breaking Bad,(TV Series),aellsayed,10,4 May 2020,"I love this movie and I recommend it to everyone.
Epic in scope while maintaining a patience and intimacy characteristic of European art cinema, ""The Godfather"" is rightly considered one of the greatest films ever made.
With performances, style and substance to savour, this shows how it is possible to smash box office records without being mindless."
Breaking Bad,(TV Series),CubsandCulture,9,30 December 2018,"This is a very good film, with well drawn and engaging characters. It is also impeccably acted which coupled with Coppola's eye for detail really helps the world feel authentic. The script's biting criticism of American capitalism is well done and subtle. It is perhaps too subtle because people tend to miss it upon first viewing."
Breaking Bad,(TV Series),Preston-10,10,16 December 2000,"MARIO PUZO'S THE GODFATHER (that is the full name of the film) is haunting, gothic, thought-provoking and an excellent sociological study. On the surface, this is a story about organized crime, loyalty, and family. On the subsurface, Coppola weaves brilliant themes about parallel identities and the profound influence of example. In essence, THE GODFATHER isn't a gangster film; it is too intricate and genuine of a film to be characterized as simply a `gangster film'. Much of the importance of the movie lies in the actual character of the Godfather. Marlon Brando's Godfather seems to represent an individual who is world-weary, but yet, not disillusioned to the point of extending loyalty to others. We look at THE GODFATHER from the standpoint of an individual on the outside looking in. Even though the opening scenes take place in the midst of a wedding, this is a closed society to us. Criminals and cold-blooded killers dance, sing, and play with all the innocence of children. And yet, we want to be close to many of these people once the movie ends. When an undertaker named Amerigo Bonasera asks the Godfather to perform a service for him the patriarch reminds him of the fact that Bonasera never ""wanted his friendship"" and that he couldn't remember the last time he was invited over for a ""cup of coffee"". We may relate to the many times that we, like Don Corleone, extended our friendship and loyalty to others but never got it in return. I know too many people that are more concerned with having someone else do something for them than returning any sort of favor. It's amazing that as powerful of a figure the Godfather is, he also looks at the small acts that characterize friendship. I began to relate to him so much I began to wish that all fathers could retain many of the beautiful characteristics that this man possesses. This is not to deify the character lead of Coppola's film. After all, the Godfather is a criminal. And yet, when he dies in the film, it's as if the World has suffered a great loss. I actually cried during this scene the first time I saw it when I was a kid. It is interesting to note that we are not supposed to respect the criminal organization in this film. After all, the extent to which a person is protected in the Don's extended criminal family is often related to the extent to which a character is willing to shed blood. A good member must be willing to break the law and deny one's friends but never their family. In essence, the movie is filled with paradoxes (not in plot, but in the characters themselves). We see a grandfatherly figure that pulls the strings of a criminal organization. We witness the transformation of the good son to the calculating killer. We see benevolence in many of the supporting characters that are willing to kill. THE GODFATHER is a movie that is more complicated and intricate than people are willing to admit. As a result, at our access is one of the most fascinating character studies."
Breaking Bad,(TV Series),yavkaconsult,8,11 December 2023,This is one of the best mafia crime movies ever made!
Breaking Bad,(TV Series),manishvavila,10,17 November 2017,"When best Thechnisians meet best artist the result will be GOD FATHER ONE OF THE BEST I HAVE WATCHED IN MY LIFE. The way story was narrated given goose bumps,the way characters narrated was extraordinary Dialouges of the film was quite interesting when you look for the best to watch you cant get more than this Watch and enjoy Well written,Well directed,Well acted"
Breaking Bad,(TV Series),tilke11,10,2 August 2021,This movie is the definition of masterpiece.
Breaking Bad,(TV Series),middleburg,10,18 October 2004,Yes--this is the great American film. It is a work of art from the vision of a brilliant director who synthesized his amazing knowledge of world cinema with a
Breaking Bad,(TV Series),voiceroot,10,31 March 2023,"""The Godfather"" is undoubtedly one of the greatest films ever made, and for good reason. Francis Ford Coppola's epic crime drama is a masterclass in storytelling, boasting an impeccable cast, stunning cinematography, and a riveting plot that has captivated audiences for decades."
Breaking Bad,(TV Series),MNjets2021,10,9 January 2021,"Not too sure how this movie is not rated #1 on top rated movies. This is the movie that set the standard for all the mob movies that came after it. A picture that is truly remarkable as far as story, setting, and scope."
Breaking Bad,(TV Series),shahdadfadaei,10,2 June 2020,"This movie is the best , if you don't see this you lost half of your life"
Breaking Bad,(TV Series),Shreeee,10,19 December 2017,This film has been a major favorite.. Loved every single part of the film
Breaking Bad,(TV Series),colddog-59601,10,8 April 2024,"If I remember it correctly, this is my 3rd or 4th time watching this movie. First time was in my university years or earlier, I still remember how I was overwhelmed by the plethora of faces, names, relationships and the rapid succession of different scenes in the movie, that I fell asleep within 15 minutes. Later when I grew more, I finished watching the movie and began to really like it. Still I must say there was a lot that I failed to understand in the movie."
Breaking Bad,(TV Series),cristinamonjemartincmm,10,16 February 2019,I never seen this movie but my dad say that this film are a nice movie and i bilieve in him so that is all
Breaking Bad,(TV Series),ethanpearce,10,16 January 2022,Having watched the film only once maybe my opinion isn't the best but I really enjoyed it. Everything that you would expect from a classic New York gangsta film and all the characters fit their role perfectly. I love how Al Pacino slowly becomes more and more involved in the family and sometimes we have to do things we don't want to.
Breaking Bad,(TV Series),krispykreme14,10,1 October 2000,"The AFI rated The Godfather the third best movie ever.  Only citizen Kane and Casablanca were higher.  I haven't seen citizen Kane, but I have seen Casablanca, and that can hold a very, very small candle to this masterpiece. In this movie nothing is gratuitous or useless.  The dialouge is perfect. Even though this is a three hour movie, all the scenes still stick in my mind.  Only great movies do that to you.  If you see it, you'll see what I mean."
Breaking Bad,(TV Series),Immanox21,9,23 May 2021,"Despite of the fact that this movie is so long, I watched it tens of times. Every time I watch, I feel like to start a gang and get killed."
Breaking Bad,(TV Series),wadeadmorose,10,23 April 2024,"""The Godfather,"" directed by Francis Ford Coppola, is not merely a film; it is an enduring phenomenon in cinematic history. Released in 1972, this epic crime drama offers more than just a glimpse into the life of the mafia; it provides profound insights into the complexities of family, power, and morality that continue to resonate with audiences worldwide."
Breaking Bad,(TV Series),vaoloto188,9,10 October 2020,"I believe that anyone standing in a high or low position in society should watch this film. It reflects many aspects and carries many different meanings, especially the way of living and treating people with each other."
Breaking Bad,(TV Series),olivercase-83355,10,18 July 2019,"Honestly this review is going to be short because this film is excellent in any field you could imagine - visually amazing, acting more convincing than any movie I've ever seen, the score is iconic and the screenplay is so vast in scale, but manages to be amazing. if you put the end of this movie next to the start, it wouldn't make any sense, but just as all great films, it makes sense anyway while immersing you into the cinematic experience. If you haven't seen, then you need to free up a morning or evening with or without friends and watch it with your undivided attention."
Breaking Bad,(TV Series),ThunderKing6,10,16 February 2022,About: Criminals trying to whack other criminals while they are ignorant to their own bad behaviour.
Breaking Bad,(TV Series),eltsdevil,10,16 December 2019,Loved every second of it. Deep and needs attention to understand it. Reason why i liked it so much.
Breaking Bad,(TV Series),TheMovieDiorama,9,27 February 2018,"Of all time. Of. All. Time. To have an accolade such as that isn't just impressive, it's near impossible (especially by today's standards). The consequences of acquiring such an achievement results in expectations being sky high, not just for first time watches but for multiple viewings as well. For me, it's a first time watch...the ultimate question is: Is this really the greatest film ever made? I cannot answer that, not after one viewing. It's an incredible behemoth at 177 minutes. Now I always say ""honesty is the best policy"", so with that in mind...my one and only criticism, the pace stagnates occasionally. The plot sometimes comes across as monotonous, whether that be due to the film's length or the actual substance. However, before you destroy my opinion and cast me out for lack of credibility, The Godfather is truly a phenomenal film. It's aged incredibly well since 1972 and is one of the few films I've seen where every scene is packed with rich characters, traditionalism and sharp dialogue. It's meticulously crafted. Coppola's direction was, dare I say, perfect. Nothing seemed out of place, although there was one fight scene where the punches were so far away from the actor's...but that's an absurdly minor gripe. Marlon Brando was palpable. He exhumed power, control and vulnerability. A patriarchal figure in a family struggling to stay in authoritative control in a time of corruption, deceit and betrayal. The screenplay beautifully captures the balance of the crime world and a hearty Sicilian family where traditional values are considered in both of these different environments. To most people, family is everything. The film really conveys that in a sensitive yet compelling way. Pacino was fantastic. Rita's score was utterly memorable. Puzo's screenplay was full of life. It's so much to take in one viewing that I'm sure my rating will change in the future. But I cannot deny there were moments when I looked at my watch. Some say the sequel is superior, so I have high hopes."
Breaking Bad,(TV Series),marylandflower,8,19 September 2017,"The Godfather is a very intense viewing experience. I really liked how they used the bottom lighting so he could not really see who was talking at the beginning, it left a sense of suspense about it. The suspense of what could this person's business be what is there business what do they do. Why are they coming to the Godfather for help? The other thing I really like about the film is how before he goes to get the gun from the bathroom to shoot the men in the restaurant. When he gets to the bathroom he takes the gun and has to calm himself down, then he goes to shoot the guys and hears the sound of a train right before he does it. I feel that the intensity of the train noise rising as he is about to shoot them was a brilliant choice of thing to do because it shows how he is thinking about it. I do not like how they used low lighting all the time. I get it is a dark type of movie but it does not need that type of lighting like all the time. They could have used neutral lighting because that is not light but not dark at the same time. I feel like that would have worked better because low lighting ended up making the scene look way darker than it had to be. The Godfather was a very good movie and overall it was a very nice movie with an amazing story-line. The way they portrayed most of it was amazing but when they overused some of the lighting is what made me kinda feel off about how some parts of the movie may not be that great. I did like a lot of the sounds in his head."
Breaking Bad,(TV Series),Petiteasianlola,8,12 December 2021,Yes they do deserve an Oscar please.
Breaking Bad,(TV Series),Cheesedemon28,8,13 February 2004,I was entertained by the Godfather. A lot. So don't think that this is a negative review.
Breaking Bad,(TV Series),hootanmelamedusa,9,9 August 2022,IOT IS A VERY GOOD. THIS IS A MASTERPIECE. THE MORE YOU WATCH THE MORE YOU DEVELOP INTREST .IT IS A MUST TO WATCH. EVERY ONE SHIULD WATCH THIS ONE TIME ATLEAST.
Breaking Bad,(TV Series),l-01269,9,27 February 2017,"Every time I've seen that movie I only see him hitting her once... And it doesn't look like it was cut 🤔 Do not miss this film! The film is pretty shocking in the way every death occurs almost instantaneously, and as it spans ten years so many different things happen and every minute of it is great entertainment. It's a well-made and entertaining film that is only the first part of a trilogy, but it stands on its own as a wonderful film in its own right. If you haven't seen it, what are you waiting for?"
Breaking Bad,(TV Series),carneliusl,8,18 November 2020,Hands down the best movie ever. This will always be a classic
Breaking Bad,(TV Series),heri_pompong,9,14 July 2019,"Film ini sangat spesial, 1 of the best film in my life and im very lucky watching this film after the Shawshank redemption"
Breaking Bad,(TV Series),bekic-16636,10,28 July 2023,"Wow! What a movie. This is the best one in the series. I liked the first two movies, the third one was good but not like the first one. I read the novel before watching this movie and I would recommend doing that for anyone who is wants to watch that film. The toll booth scene was copied in the 1998 Indian film Soldier."
Breaking Bad,(TV Series),RobertoBaccarie,10,9 July 2019,The marriage of Puzo's writing and Coppola's direction results in one of the greatest films in history.
Breaking Bad,(TV Series),singhpd007,10,6 August 2013,I read the book first and considered it a literary masterpiece of drama and intrigue.
Breaking Bad,(TV Series),EJGlenn,10,22 November 2017,"Rather than concentrating on everything that is great about The Godfather, a much easier way for me to judge its quality is on what is bad about it. Almost every film has something that I don't like about it, but I can honestly say that I wouldn't change anything about The Godfather. There is nothing weak about it and nothing that stands out as bad. That's why it gets ten out of ten."
Breaking Bad,(TV Series),epicgamerfilms,10,12 August 2023,"There's not much I can say that can do this film justice. It is a one of a kind masterpiece that will go down in history as the gangster movie that all other gangster movies will be held to as the standard and that seems unfair as no other film can replicate what this film achieved. Everything about it is perfect. The story, the direction, the lighting, the mood, the acting, the imagery, the music, and so much more. This is a must watch for any movie goer and should be seen before you die. Francis ford Coppola managed to create a cinematic icon that people will continue to watch forever. This is possibly the greatest movie of all Time and I don't think anyone would argue otherwise."
Breaking Bad,(TV Series),armanmarok,10,3 April 2012,"Steven Spielberg once said he considered retiring after watching The Godfather. Stanley Kubrick admitted The Godfather may very well be the greatest movie ever made and without a doubt has the best cast. If two of the greatest directors of all time had claimed such statement, what more needs to be said about this masterpiece, really? By now, it's already a stuff of legend. Countless lists and people have rated this as the finest motion picture to ever grace the silver screen. The genre and cinema itself have been heavily influenced by the contents in the movie, and even real-life mafias mimicked how Don Vito Corleone, portrayed by Marlon Brando in what I consider to be the most splendid acting job done by any actor or actress in any movie ever, carried himself. When did you ever hear something like that happened? If there was ever any? I doubt Francis Ford Coppola himself would have thought his first big directorial job would have given birth to an enduring legacy THIS big. Sure, he had Marlon Brando in his pocket, complete with Al Pacino, Diane Keaton, Talia Shire, James Caan, and Robert Duvall as future stars just to name a few, which must have been exciting for a young director for that time. But I still doubt Coppola would have known he was directing the greatest motion picture of the 20th century even once during the entire 62 days of shooting, even when he, the entire casts, and the entire crews gave it their all for those 62 days. But that magic was there. And it is now known throughout the world as The Godfather."
Breaking Bad,(TV Series),bill-422,10,21 June 1999,"One of the greatest films ever made!  It stars Al Pacino, Marlon Brando, Rober Duvall and James Caan as members of a powerful mob family.  Brando is unforgettable and Pacino's transformation from responsible son to menacing thug is eerily effective.  Some unforgettable scenes include the shooting in a deli.  This is the greatest crime film ever made and stands as a great ""male"" soap opera. Don't forget about the Godfather Part 2!  You'll miss more of the greatness! (The Godfather Part 3 is good, but poor by comparison)"
Breaking Bad,(TV Series),Gavinp-Jackson-1987,9,17 September 2022,"The Godfather is a 1972 American crime film directed by Francis Ford Coppola and produced by Albert S. Ruddy from a screenplay written by Mario Puzo and Coppola. The movie is based on Italian-American Mafia member Joseph ""Joe"" Bonanza's semi-autobiographical novel of the same name. It follows the story of Michael Corleone, a mafia kingpin who attempts to legitimize his criminal enterprise and keep his family from being torn apart."
Breaking Bad,(TV Series),hamed_tha_best,10,11 August 2005,The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.The greatest movie i have ever seen. This you must see. It will change your aspects forever. I have seen this movie a thousands of times and it is still my favorite movie of all times.
Breaking Bad,(TV Series),Mokhtaryassen,10,2 August 2020,"The perfect gangstser movie, so original and creative, great acting great dialogues, never boring. 10/10"
Breaking Bad,(TV Series),DocD456,8,21 May 2004,"The Godfather, an electrifyingly well made film. Starring Marlon Brando, Al Pacino, Robert Duvall, and Diane Keaton, just naming the heavy hitting stars. Don Vito Corleone (Marlon Brando) is the head of a mafia family living in New York. The Don's main source of income is gambling and protection. Another head of another mafia family (Sollozzo) wants to sell drugs to gain profit, Don Vito hates the idea of selling drugs on the market, so an attempt to take his life is made. One special son of the Godfather is brought to light when this event happens. In the film directed by Francis Ford Coppola, the films gives the viewer a feeling of sympathy for a mob family, when in reality, a person does not usually take the side of a mob family, doing things against the law to make profit. A couple of the ways this happens is the fact that it's felt that Don Corleone is trying to do the `right' and `honest' way to make his profit by not selling drugs. Also, by the death and injury of many family members, the film brings a feeling of understanding, sympathy, and compassion towards the Corleone's. The film includes numerous scenes of murder, often in an offensive amount. Some scene feature hideous lights jobs, to the point of not seeing the character's faces, or telling what is happening. Although very monotonous, the music and soundtrack the movie was well done, and really changed the feel of individual scenes. There was an excellent job of doing crescendos and making diminuendos of certain scene to build suspense, or foreshadowing an event. Overall, the acting was superb, great casting, very well conceived and structured plot. I give The Godfather 8.5 out of ten."
Breaking Bad,(TV Series),zeekwunlau,9,12 April 2020,"I did n't understand when I was young, but I was not mature enough at the time. Now it seems that it can indeed be said that it is a man 's Bible."
Breaking Bad,(TV Series),RanJith_C,9,28 December 2018,"This is how I watched the movie.
I watched first 1 hour then left as such since I was bored. After 3 months, I watched the movie again, this time I could enjoy it very much.
The movie is showing how powerful Godfather really is. No major plot twists or anything like that but it's a great gangster movie.
The movie is made up of many independent scenes, the first scene itself is catching.
Must watch, a little bit lagging if seen for the first time, yet a good movie."
Breaking Bad,(TV Series),ketekete,10,23 June 2019,I mean where do i even start this without a doubt the greatest movie of all time and i really mean what i say this is like my 12 time watching this movie back and every time i fall in love with it even more the story the acting i really don't understand people who don't like it and often they say that they don't get it! I mean with all due respect if you can't appreciate how phenomenal this movie is then maybe the problem is in with you .
Breaking Bad,(TV Series),TheNabOwnzz,9,30 April 2019,"Whereas some films disregard immediate reality and seek to convey a certain message in its sub text, The Godfather is the kind of motion picture that seeks to bring forth reality exactly how it was, and does this by creating a kind of family bonding that is as near perfectly structured as it can be."
Breaking Bad,(TV Series),Rohit-xml,8,25 July 2020,"This is a masterpiece. A timeless masterpiece. Initially, I didn't like this film all that much - I found it rather over-hyped and boring. This was until the advent of DVD, which gave me the feature I needed for this sort of film: subtitles. Once I switched them on and heard (read) every last word of Brando's ramblings and other characters ramblings, I grew a true appreciation for this epic."
Breaking Bad,(TV Series),marccilino,10,28 November 2018,Vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv
Breaking Bad,(TV Series),vito_machiavelli,10,8 April 2020,"It's one of the best movies I've ever watched, The cast, the story, the characters, the music, and the color pallets, everything was perfect, and felt so real.
This movie will remain always, the best gangster piece in cinema history."
Breaking Bad,(TV Series),PennGirl,10,2 May 1999,"I could watch this movie again and again.  Marlon Brando is spectacular, and you envy and pity the Corleones at the same time.  They seem to have such a strong sense of loyalty and family, yet they are constantly watching their backs and wondering when their time is up.  The struggle of the Corleones to eventually become legitimate is dramatic and sad, but beautifully portrayed."
Breaking Bad,(TV Series),owenbenarm,10,12 April 2020,"Do yourself a favour, and just watch it for gods sake."
